fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
1492 Capital Management LLC,5/11/2016,Q1 2016,KNX,,"1,321","95,571",-95571,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,USCR,,"1,295","24,584",-24584,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,ORBC,,"1,116","154,183",-154183,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,GNBC,,"1,041","99,287",-99287,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,IBTX,,743,"23,206",-23206,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,VRTU,,699,"16,912",-16912,-100.0,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,,,"5,794","651,698",-56770,-8.013064810266659,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,AX,,"5,051","236,669",-20846,-8.095062423548143,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,NEO,,"4,676","693,793",-59310,-7.875416775660168,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,OCLR,,"4,537","840,126",-76071,-8.302908653924867,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,CSFL,,"3,876","260,329",-24371,-8.56023884791008,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,FLY,,"3,480","273,774",-24915,-8.341452145877485,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,BEAT,,"3,463","296,477",-25284,-7.858006408483316,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,RNG,,"3,081","195,618",-17660,-8.280272695730455,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,FNHC,,"2,993","152,246",-75429,-33.13011968815197,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,OSK,,"2,917","71,369",71369,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,CIEN,,"2,854","150,064",31342,26.399487879247317,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,SBCF,,"2,717","172,081",31839,22.702899274111893,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,NXGN,,"2,615","171,582",-16527,-8.7858635153023,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,,,"2,549","46,918",30873,192.41508258024308,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,SAVE,,"2,452","51,104",32799,179.18055176181372,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,FSB,,"2,419","89,607",89607,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,NKTR,,"2,277","165,584",-15017,-8.315014867027315,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,AAOI,,"2,188","146,750",146750,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,WIFI,,"2,131","276,051",123422,80.86405597887688,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,HCKT,,"2,129","140,836",140836,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,INFN,,"2,025","126,094",1417,1.136536811119934,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,ATSG,,"1,989","129,340",55786,75.84359790086195,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,IDTI,,"1,952","95,490",57596,151.99239985221936,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,OLN,,"1,934","111,317",111317,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,NSI,,"1,873","89,730",22416,33.300650681878956,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,CPE,,"1,852","209,256",209256,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,EXLS,,"1,706","32,944",-1145,-3.3588547625333685,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,GIII,,"1,678","34,322",34322,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,NPTN,,"1,630","116,082",34426,42.15979229940237,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,,,"1,606","261,195",-16759,-6.029414939162595,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,ARCB,,"1,534","71,058",71058,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,ASC,,"1,363","161,301",-14411,-8.201488799854308,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,LTXB,,"1,329","67,609",12586,22.874070843101975,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,ARIA,,"1,294","202,500",0,0.0,HOLD
1492 Capital Management LLC,5/11/2016,Q1 2016,PDCE,,"1,162","19,552",19552,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,SKX,,"1,154","37,901",-1327,-3.3827878046293463,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,EGHT,,"1,032","102,536",-3563,-3.358184337269908,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,MXL,,965,"52,179",-1821,-3.3722222222222222,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,RJF,,917,"19,256",-687,-3.444817730532016,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,AFOP,,894,"60,424",-1398,-2.2613309177962537,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,SAIA,,888,"31,531",31531,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,EXPR,,866,"40,470",-1407,-3.359839530052296,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,USAT,,839,"192,325",-144781,-42.94821213505544,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,SCOR,,754,"25,101",25101,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,LITE,,723,"26,795",26795,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,FLTX,,662,"16,272",16272,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,APOG,,643,"14,648",14648,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,HOMB,,628,"15,337",15337,,BUY
1492 Capital Management LLC,5/11/2016,Q1 2016,WCIC,,610,"32,852",-1143,-3.3622591557581996,SELL
1492 Capital Management LLC,5/11/2016,Q1 2016,MSCC,,591,"15,427",-102905,-86.96295169523037,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,FLY,,"3,480","273,774",-273774,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,FNHC,,"2,993","152,246",-152246,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,AAOI,,"2,188","146,750",-146750,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,INFN,,"2,025","126,094",-126094,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,CPE,,"1,852","209,256",-209256,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,ASC,,"1,363","161,301",-161301,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,LTXB,,"1,329","67,609",-67609,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,PDCE,,"1,162","19,552",-19552,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,AFOP,,894,"60,424",-60424,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,EXPR,,866,"40,470",-40470,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,WCIC,,610,"32,852",-32852,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,MSCC,,591,"15,427",-15427,-100.0,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,BEAT,,"4,658","285,777",-10700,-3.6090489312830334,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,CIEN,,"4,581","244,323",94259,62.81253331911718,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,NEO,,"4,495","559,023",-134770,-19.425102299965552,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,AX,,"4,045","228,429",-8240,-3.4816558146609817,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,OCLR,,"4,025","824,877",-15249,-1.815084880125124,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,CSFL,,"3,986","253,099",-7230,-2.7772549351013525,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,RNG,,"3,737","189,488",-6130,-3.1336584567882304,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,OLN,,"3,565","143,506",32189,28.9165176927154,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,OSK,,"3,386","70,980",-389,-0.5450545755159802,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,WIFI,,"2,885","323,431",47380,17.16349515125828,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,FSB,,"2,737","87,279",-2328,-2.5980113160802167,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,SBCF,,"2,722","167,591",-4490,-2.6092363479989076,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,MTZ,,"2,673","119,749",119749,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,RES,,"2,626","169,091",169091,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,,,"2,465","51,394",4476,9.5400485954218,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,ATSG,,"2,352","181,514",52174,40.33864233802381,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,NSI,,"2,264","89,260",-470,-0.5237936030313162,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,SAVE,,"2,195","48,910",-2194,-4.293206011271133,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,NXGN,,"1,962","164,755",-6827,-3.9788555909128,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,MTDR,,"1,948","98,407",98407,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,HCKT,,"1,947","140,359",-477,-0.3386918117526769,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,IDTI,,"1,837","91,241",-4249,-4.449680594826684,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,ABCB,,"1,757","59,148",59148,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,CPHD,,"1,747","56,828",56828,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,,,"1,727","124,725",-526973,-80.86153402342802,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,EXLS,,"1,569","29,933",-3011,-9.13975230694512,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,GIII,,"1,525","33,358",-964,-2.808694132043587,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,ARIA,,"1,496","202,500",0,0.0,HOLD
1492 Capital Management LLC,8/12/2016,Q2 2016,EGHT,,"1,361","93,155",-9381,-9.14898182101896,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,USAT,,"1,296","303,469",111144,57.78967892889641,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,IVC,,"1,178","97,081",97081,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,GMRE,,"1,149","113,665",113665,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,SKX,,"1,023","34,434",-3467,-9.147515896678188,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,NPTN,,"1,005","105,459",-10623,-9.15128960562361,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,CUBI,,931,"37,032",37032,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,RJF,,862,"17,489",-1767,-9.176360614873284,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,MXL,,852,"47,407",-4772,-9.145441652772188,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,,,851,"217,088",-44107,-16.88661727827868,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,SAIA,,720,"28,644",-2887,-9.156068630871204,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,TNA,,684,"10,855",10855,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,VG,,667,"109,286",109286,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,NKTR,,663,"46,626",-118958,-71.84148226881824,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,FLTX,,641,"14,783",-1489,-9.150688298918388,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,APOG,,632,"13,644",-1004,-6.854178044784271,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,ARCB,,630,"38,777",-32281,-45.429086098679946,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,LITE,,589,"24,354",-2441,-9.10990856503079,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,HOMB,,551,"27,848",12511,81.57397144161179,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,SCOR,,545,"22,804",-2297,-9.151029839448627,SELL
1492 Capital Management LLC,8/12/2016,Q2 2016,LGND,,543,"4,556",4556,,BUY
1492 Capital Management LLC,8/12/2016,Q2 2016,PTEN,,539,"25,298",25298,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,RES,,"2,626","169,091",-169091,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,NXGN,,"1,962","164,755",-164755,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,,,"1,727","124,725",-124725,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,GIII,,"1,525","33,358",-33358,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,ARIA,,"1,496","202,500",-202500,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,,,851,"217,088",-217088,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,TNA,,684,"10,855",-10855,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,FLTX,,641,"14,783",-14783,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,APOG,,632,"13,644",-13644,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,ARCB,,630,"38,777",-38777,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,LITE,,589,"24,354",-24354,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,HOMB,,551,"27,848",-27848,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,PTEN,,539,"25,298",-25298,-100.0,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,BEAT,,"5,067","272,846",-12931,-4.524856793933731,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,NEO,,"4,401","535,453",-23570,-4.216284482033834,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,CSFL,,"4,305","242,819",-10280,-4.061651764724475,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,RNG,,"4,297","181,602",-7886,-4.161741112893693,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,OCLR,,"4,278","500,347",-324530,-39.34283535605915,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,OSK,,"3,830","68,398",-2582,-3.637644406875176,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,WIFI,,"3,797","369,340",45909,14.194372215402977,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,IDTI,,"3,711","160,631",69390,76.05133657018226,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,CPHD,,"3,680","69,849",13021,22.913000633490533,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,MTZ,,"3,416","114,857",-4892,-4.085211567528748,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,ECHO,,"3,391","147,039",147039,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,FSB,,"3,133","83,765",-3514,-4.0261689524398765,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,HCKT,,"3,045","184,345",43986,31.33821130102095,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,CIEN,,"2,854","130,899",-113424,-46.42379145639175,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,CUB,,"2,661","56,851",56851,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,SBCF,,"2,588","160,827",-6764,-4.036016253856114,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,NSI,,"2,565","86,379",-2881,-3.2276495630741655,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,SAVE,,"2,528","59,444",10534,21.537517890002043,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,ATSG,,"2,505","174,579",-6935,-3.820641933955508,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,LGND,,"2,503","24,525",19969,438.3011413520631,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,MTDR,,"2,488","102,227",3820,3.881837674149197,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,ABCB,,"2,483","71,047",11899,20.117332792317576,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,PESXQ,,"2,464","609,991",609991,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,ANIP,,"2,289","34,500",34500,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,,,"2,090","48,319",-3075,-5.98318869906993,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,QADA,,"2,020","90,263",90263,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,SKX,,"1,836","80,160",45726,132.79316954173203,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,USAT,,"1,616","288,329",-15140,-4.988977457335016,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,CUBI,,"1,575","62,591",25559,69.01868654136962,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,IVC,,"1,534","137,329",40248,41.45816380136175,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,EXLS,,"1,403","28,141",-1792,-5.986703638125146,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,EGHT,,"1,351","87,526",-5629,-6.04261714347056,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,GMRE,,"1,058","108,430",-5235,-4.605639378876523,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,RJF,,958,"16,457",-1032,-5.900851964091715,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,MXL,,904,"44,586",-2821,-5.950598012951674,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,NPTN,,898,"54,956",-50503,-47.88875297508984,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,PLXP,,823,"56,764",56764,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,SAIA,,807,"26,929",-1715,-5.987292277614858,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,NKTR,,753,"43,851",-2775,-5.9516149787672115,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,OLN,,749,"36,509",-106997,-74.55925187797025,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,SHOP,,741,"17,257",17257,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,FCB,,694,"18,062",18062,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,CARB,,693,"45,091",45091,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,VG,,679,"102,745",-6541,-5.98521311055396,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,CRS,,668,"16,183",16183,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,WCIC,,666,"28,080",28080,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,SCOR,,657,"21,437",-1367,-5.9945623574811435,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,AX,,634,"28,315",-200114,-87.60446353133796,SELL
1492 Capital Management LLC,11/10/2016,Q3 2016,FNSR,,630,"21,134",21134,,BUY
1492 Capital Management LLC,11/10/2016,Q3 2016,WNS,,594,"19,848",19848,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,OSK,,"3,830","68,398",-68398,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CPHD,,"3,680","69,849",-69849,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,ECHO,,"3,391","147,039",-147039,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,PESXQ,,"2,464","609,991",-609991,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,IVC,,"1,534","137,329",-137329,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,EXLS,,"1,403","28,141",-28141,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,NPTN,,898,"54,956",-54956,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,PLXP,,823,"56,764",-56764,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,NKTR,,753,"43,851",-43851,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CRS,,668,"16,183",-16183,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,WNS,,594,"19,848",-19848,-100.0,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,FSB,,"6,109","145,974",62209,74.26610159374441,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,CSFL,,"4,808","191,039",-51780,-21.324525675503153,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,BEAT,,"4,473","200,131",-72715,-26.650564787462528,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,NEO,,"4,255","496,465",-38988,-7.281311338250042,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,WIFI,,"4,240","347,816",-21524,-5.827692640927059,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,OCLR,,"4,207","470,023",-30324,-6.060593947800227,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,KNX,,"3,642","149,489",149489,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,IDTI,,"3,547","150,543",-10088,-6.280232333733837,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,RNG,,"3,507","170,255",-11347,-6.248279203973524,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SBCF,,"3,463","156,997",-3830,-2.381440927207496,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SAVE,,"3,224","55,723",-3721,-6.2596729695175295,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SAIA,,"3,206","72,607",45678,169.62382561550743,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,HCKT,,"3,183","180,224",-4121,-2.2354823835742765,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CIEN,,"2,997","122,758",-8141,-6.2192988487307,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CUBI,,"2,956","82,537",19946,31.867201354827372,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,MSCC,,"2,788","51,662",51662,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,ABCB,,"2,732","62,669",-8378,-11.7921938998128,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,NSI,,"2,701","77,945",-8434,-9.763947255698724,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,MTDR,,"2,602","101,020",-1207,-1.1807056844082289,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,ATSG,,"2,595","162,613",-11966,-6.85420354109028,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,REN,,"2,589","62,864",62864,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,ANIP,,"2,582","42,598",8098,23.472463768115944,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,QADA,,"2,483","81,668",-8595,-9.522174091266631,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CUB,,"2,364","49,304",-7547,-13.275052329774322,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CPE,,"2,292","149,106",149106,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,FNSR,,"2,238","73,921",52787,249.77287782719787,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,MTZ,,"2,102","54,951",-59906,-52.15703004605727,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SKX,,"1,786","72,653",-7507,-9.36501996007984,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SUM,,"1,659","69,718",69718,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,TXMD,,"1,557","269,858",269858,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,USAT,,"1,472","342,323",53994,18.726524213658703,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,EGHT,,"1,203","84,091",-3435,-3.9245481342686745,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,TZA,,"1,145","57,662",57662,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,RJF,,"1,094","15,797",-660,-4.010451479613538,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,FCB,,"1,060","22,221",4159,23.026242940981064,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,CMCO,,"1,036","38,330",38330,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,LGND,,"1,023","10,064",-14461,-58.96432212028543,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,TSC,,993,"44,917",44917,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,MXL,,934,"42,827",-1759,-3.9451845870901177,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,GMRE,,924,"103,619",-4811,-4.43696393986904,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,LONE,,908,"106,381",106381,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,OLN,,899,"35,109",-1400,-3.8346709030649975,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,AX,,777,"27,211",-1104,-3.898993466360586,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SHOP,,711,"16,584",-673,-3.899866720751,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,CARB,,711,"43,328",-1763,-3.909871149453328,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,VG,,676,"98,721",-4024,-3.916492286729281,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,,,675,"16,510",-31809,-65.831246507585,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,SCOR,,650,"20,597",-840,-3.9184587395624386,SELL
1492 Capital Management LLC,2/14/2017,Q4 2016,IBTX,,639,"10,242",10242,,BUY
1492 Capital Management LLC,2/14/2017,Q4 2016,WCIC,,633,"26,973",-1107,-3.942307692307692,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,KNX,,"3,642","149,489",-149489,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,RNG,,"3,507","170,255",-170255,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,SAIA,,"3,206","72,607",-72607,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,ABCB,,"2,732","62,669",-62669,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,QADA,,"2,483","81,668",-81668,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,CPE,,"2,292","149,106",-149106,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,SKX,,"1,786","72,653",-72653,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,SUM,,"1,659","69,718",-69718,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,TZA,,"1,145","57,662",-57662,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,FCB,,"1,060","22,221",-22221,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,MXL,,934,"42,827",-42827,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,LONE,,908,"106,381",-106381,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,AX,,777,"27,211",-27211,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,SHOP,,711,"16,584",-16584,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,CARB,,711,"43,328",-43328,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,VG,,676,"98,721",-98721,-100.0,SELL
1492 Capital Management LLC,5/15/2017,Q1 2017,,,675,"16,510",-16510,-100.0,SELL
