fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
1776 Wealth LLC,5/5/2025,Q1 2025,V,,"3,275","9,346",-75,-0.796093832926441,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,GS,,"2,556","4,680",0,0.0,HOLD
1776 Wealth LLC,5/5/2025,Q1 2025,KBH,,"2,079","35,786",503,1.425615735623388,BUY
1776 Wealth LLC,5/5/2025,Q1 2025,CRM,,"1,781","6,640",-26,-0.39003900390039004,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,EVT,,"1,703","73,209",0,0.0,HOLD
1776 Wealth LLC,5/5/2025,Q1 2025,LLY,,"1,664","2,015",-9,-0.4446640316205534,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,SNPS,,"1,663","3,880",-1059,-21.441587365863533,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,EPD,,"1,545","45,261",-766,-1.6642405544571663,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,COST,,"1,383","1,463",-24,-1.6139878950907869,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,UNH,,"1,285","2,455",102,4.3348916277093075,BUY
1776 Wealth LLC,5/5/2025,Q1 2025,HD,,"1,227","3,350",-48,-1.4125956444967627,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,VMC,,"1,206","5,170",-400,-7.1813285457809695,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,BSX,,"1,136","11,262",-331,-2.8551712240144913,SELL
1776 Wealth LLC,5/5/2025,Q1 2025,XOM,,"1,093","9,193",0,0.0,HOLD
1776 Wealth LLC,5/5/2025,Q1 2025,HUBS,,"1,069","1,872",1872,,BUY
1776 Wealth LLC,5/5/2025,Q1 2025,GOOG,,"1,028","6,585",0,0.0,HOLD
1776 Wealth LLC,5/5/2025,Q1 2025,JPM,,896,"3,654",2,0.054764512595837894,BUY
1776 Wealth LLC,5/5/2025,Q1 2025,NXPI,,850,"4,477",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,MSFT,,"3,296","12,168",12168,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PYPL,,"2,832","9,716",9716,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,ADBE,,"2,753","4,701",4701,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,DHR,,"2,314","8,623",8623,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,ANSS,,"1,898","5,468",5468,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,COF,,"1,895","12,248",12248,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,CTVA,,"1,653","37,271",37271,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,MLM,,"1,648","4,683",4683,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,,,"1,625","23,609",23609,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PH,,"1,613","5,251",5251,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,MCHP,,"1,602","10,696",10696,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,QCOM,,"1,556","10,889",10889,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,AMGN,,"1,544","6,333",6333,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,XYL,,"1,527","12,732",12732,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PNC,,"1,517","7,955",7955,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,CINF,,"1,415","12,135",12135,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,AMP,,"1,384","5,562",5562,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,AMZN,,"1,331",387,387,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,ELAN,,"1,304","37,594",37594,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,RPM,,"1,264","14,254",14254,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,KO,,"1,258","23,257",23257,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,,,"1,225","8,484",8484,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PG,,"1,225","9,082",9082,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PANW,,"1,216","3,276",3276,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,AAPL,,"1,192","8,704",8704,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,GD,,"1,153","6,122",6122,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,ZS,,"1,131","5,235",5235,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,CB,,"1,027","6,460",6460,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,CTRA,,985,"56,425",56425,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,EPAM,,979,"1,916",1916,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,CFR,,969,"8,653",8653,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,PSX,,949,"11,062",11062,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,EWBC,,943,"13,157",13157,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,NOW,,923,"1,680",1680,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,IDXX,,903,"1,430",1430,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,ISRG,,867,943,943,,BUY
"17 CAPITAL PARTNERS, LLC",8/5/2021,Q2 2021,JPM,,810,"5,205",5205,,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,EWBC,,943,"13,157",-13157,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,IDXX,,903,"1,430",-1430,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,JPM,,810,"5,205",-5205,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,MSFT,,"3,444","12,218",50,0.41091387245233396,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ADBE,,"2,705","4,698",-3,-0.06381620931716657,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,DHR,,"2,634","8,652",29,0.33630986895512,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PYPL,,"2,535","9,741",25,0.2573075339645945,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,COF,,"2,003","12,369",121,0.98791639451339,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ANSS,,"1,862","5,468",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,MCHP,,"1,642","10,696",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,MLM,,"1,600","4,683",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,XYL,,"1,583","12,797",65,0.5105246622683003,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CTVA,,"1,568","37,271",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PNC,,"1,563","7,988",33,0.41483343808925205,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ECL,,"1,537","7,368",7368,,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,SBNY,,"1,526","5,603",5603,,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,AMP,,"1,484","5,617",55,0.9888529306005034,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PH,,"1,468","5,251",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,,,"1,426","23,609",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,QCOM,,"1,404","10,889",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CINF,,"1,393","12,192",57,0.4697156983930779,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,HON,,"1,371","6,457",6457,,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,AMGN,,"1,357","6,380",47,0.7421443233854413,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,AMZN,,"1,284",391,4,1.03359173126615,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PG,,"1,277","9,132",50,0.5505395287381634,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PANW,,"1,271","2,653",-623,-19.017094017094017,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CTRA,,"1,228","56,425",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,KO,,"1,225","23,343",86,0.3697811411618008,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,GD,,"1,207","6,156",34,0.5553740607644561,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,AAPL,,"1,201","8,489",-215,-2.4701286764705883,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ELAN,,"1,199","37,594",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CB,,"1,165","6,715",255,3.9473684210526314,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,RPM,,"1,119","14,411",157,1.101445208362565,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CFR,,"1,047","8,828",175,2.0224199699526175,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ZS,,968,"3,690",-1545,-29.512893982808023,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,NOW,,930,"1,494",-186,-11.071428571428571,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,LULU,,874,"2,160",2160,,BUY
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,EPAM,,865,"1,516",-400,-20.876826722338205,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,ISRG,,848,853,-90,-9.544008483563097,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,PSX,,775,"11,062",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,,,770,"6,619",-1865,-21.982555398396983,SELL
"17 CAPITAL PARTNERS, LLC",10/12/2021,Q3 2021,CHGG,,740,"10,880",10880,,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,,,"1,426","23,609",-23609,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PSX,,775,"11,062",-11062,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,,,770,"6,619",-6619,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CHGG,,740,"10,880",-10880,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,MSFT,,"4,045","12,028",-190,-1.555082664920609,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,DHR,,"2,746","8,347",-305,-3.525196486361535,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ADBE,,"2,615","4,611",-87,-1.8518518518518516,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ANSS,,"2,115","5,273",-195,-3.566203365032919,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,MLM,,"1,973","4,478",-205,-4.377535767670296,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,QCOM,,"1,958","10,708",-181,-1.662227936449628,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,SBNY,,"1,808","5,588",-15,-0.26771372479029093,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,MCHP,,"1,792","20,582",9886,92.42707554225879,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PYPL,,"1,741","9,230",-511,-5.245867980700133,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ECL,,"1,707","7,278",-90,-1.221498371335505,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CCI,,"1,699","8,138",8138,,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CTVA,,"1,661","35,133",-2138,-5.736363392449894,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,COF,,"1,656","11,414",-955,-7.720915191203816,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,AMP,,"1,590","5,272",-345,-6.1420687199572725,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PH,,"1,583","4,975",-276,-5.256141687297657,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,AAPL,,"1,507","8,489",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PG,,"1,477","9,031",-101,-1.1060008760402977,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,XYL,,"1,456","12,138",-659,-5.14964444791748,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PNC,,"1,434","7,151",-837,-10.478217325988984,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,AMZN,,"1,420",426,35,8.951406649616368,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,EPAM,,"1,398","2,091",575,37.928759894459105,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,HON,,"1,381","6,622",165,2.555366269165247,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,AMGN,,"1,364","6,064",-316,-4.952978056426333,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,KO,,"1,336","22,568",-775,-3.3200531208499333,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,RPM,,"1,334","13,205",-1206,-8.368607313857469,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,PANW,,"1,293","2,323",-330,-12.438748586505842,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CINF,,"1,271","11,157",-1035,-8.489173228346457,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CB,,"1,202","6,217",-498,-7.416232315711095,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,GD,,"1,189","5,704",-452,-7.342430149447693,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ZS,,"1,182","3,680",-10,-0.27100271002710025,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CFR,,"1,009","8,006",-822,-9.311282283642955,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,NOW,,970,"1,494",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CTRA,,936,"49,270",-7155,-12.680549401860878,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ISRG,,919,"2,559",1706,200.0,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,ELAN,,917,"32,320",-5274,-14.028834388466244,SELL
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,TYL,,913,"1,697",1697,,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,LULU,,865,"2,210",50,2.314814814814815,BUY
"17 CAPITAL PARTNERS, LLC",1/13/2022,Q4 2021,CRM,,848,"3,335",3335,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,EPAM,,"1,398","2,091",-2091,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CB,,"1,202","6,217",-6217,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ISRG,,919,"2,559",-2559,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,TYL,,913,"1,697",-1697,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CRM,,848,"3,335",-3335,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,MSFT,,"3,711","12,035",7,0.05819753907549052,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ADBE,,"2,105","4,621",10,0.2168726957276079,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CTVA,,"2,019","35,133",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,DHR,,"1,825","6,220",-2127,-25.482209176949805,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,MLM,,"1,690","4,390",-88,-1.9651630192050022,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ANSS,,"1,678","5,282",9,0.17068082685378344,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,QCOM,,"1,636","10,708",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,AMP,,"1,583","5,272",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,MCHP,,"1,548","20,605",23,0.11174812943348558,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CINF,,"1,517","11,157",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CCI,,"1,504","8,148",10,0.1228803145736053,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,COF,,"1,499","11,414",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,AMGN,,"1,486","6,144",80,1.3192612137203166,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,AAPL,,"1,482","8,489",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PH,,"1,413","4,981",6,0.1206030150753769,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,KO,,"1,399","22,568",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,XEL,,"1,387","19,221",19221,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PG,,"1,380","9,031",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,GD,,"1,376","5,704",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ATO,,"1,354","11,329",11329,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CTRA,,"1,329","49,270",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PNC,,"1,319","7,151",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ENPH,,"1,310","6,492",6492,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,HON,,"1,291","6,637",15,0.22651766837813347,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ECL,,"1,288","7,293",15,0.2061005770816158,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PANW,,"1,221","1,962",-361,-15.540249677141627,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PYPL,,"1,132","9,789",559,6.056338028169014,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CFR,,"1,108","8,006",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,RPM,,"1,077","13,221",16,0.121166224914805,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,NOW,,"1,070","1,921",427,28.5809906291834,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ZS,,"1,068","4,425",745,20.244565217391305,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,XYL,,"1,038","12,173",35,0.28835063437139563,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,SBNY,,990,"3,373",-2215,-39.63851109520401,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,PSX,,934,"10,815",10815,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,IDXX,,907,"1,658",1658,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,OSK,,897,"8,911",8911,,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,AMZN,,867,266,-160,-37.558685446009385,SELL
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,ELAN,,845,"32,372",52,0.1608910891089109,BUY
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,LULU,,807,"2,210",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",4/20/2022,Q1 2022,CBSH,,779,"10,880",10880,,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,IDXX,,907,"1,658",-1658,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,AMZN,,867,266,-266,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ELAN,,845,"32,372",-32372,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,MSFT,,"3,078","11,983",-52,-0.4320731200664728,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CTVA,,"1,880","34,727",-406,-1.1556086869894402,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ADBE,,"1,689","4,615",-6,-0.12984202553559834,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,DHR,,"1,573","6,203",-17,-0.2733118971061093,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,AMGN,,"1,489","6,120",-24,-0.390625,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,KO,,"1,410","22,408",-160,-0.7089684509039348,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,QCOM,,"1,368","10,708",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,XEL,,"1,360","19,221",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CCI,,"1,358","8,063",-85,-1.0432007854688266,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CINF,,"1,318","11,078",-79,-0.7080756475755131,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,MLM,,"1,314","4,390",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,GD,,"1,308","5,914",210,3.681626928471248,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PG,,"1,287","8,953",-78,-0.8636917284907542,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ATO,,"1,270","11,329",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ANSS,,"1,259","5,262",-20,-0.37864445285876563,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ENPH,,"1,254","6,422",-70,-1.0782501540357363,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,AMP,,"1,253","5,272",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CTRA,,"1,229","47,653",-1617,-3.2819159732088496,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PH,,"1,226","4,981",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,MCHP,,"1,197","20,605",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,COF,,"1,189","11,414",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,AAPL,,"1,161","8,489",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,HON,,"1,145","6,588",-49,-0.7382853698960374,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PNC,,"1,128","7,151",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ECL,,"1,119","7,280",-13,-0.17825311942959002,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ADSK,,"1,065","6,194",6194,,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,RPM,,"1,041","13,221",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PANW,,969,"1,962",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,XYL,,952,"12,173",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CFR,,932,"8,006",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,NOW,,913,"1,921",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PSX,,879,"10,720",-95,-0.8784096162736941,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,ZS,,863,"5,775",1350,30.508474576271187,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,FLT,,807,"3,839",3839,,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,LULU,,765,"2,805",595,26.923076923076923,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,OSK,,732,"8,911",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,CBSH,,711,"10,827",-53,-0.48713235294117646,SELL
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,SBNY,,704,"3,928",555,16.454195078565075,BUY
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,PYPL,,684,"9,789",0,0.0,HOLD
"17 CAPITAL PARTNERS, LLC",7/8/2022,Q2 2022,EPAM,,649,"2,201",2201,,BUY
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,NOW,,913,"1,921",-1921,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,SBNY,,704,"3,928",-3928,-100.0,SELL
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,MSFT,,"2,795","12,003",20,0.16690311274305264,BUY
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,CTVA,,"1,983","34,703",-24,-0.06911049039652144,SELL
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,DHR,,"1,593","6,168",-35,-0.5642431081734645,SELL
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,MLM,,"1,410","4,378",-12,-0.2733485193621868,SELL
"17 CAPITAL PARTNERS, LLC",11/21/2022,Q3 2022,AMP,,"1,398","5,550",278,5.273141122913505,BUY
