fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
2Xideas AG,11/13/2024,Q3 2024,CRL,,"7,316","37,144",-5266,-12.416882810657864,SELL
2Xideas AG,11/13/2024,Q3 2024,INTU,,"7,258","11,688",-5553,-32.208108578388725,SELL
2Xideas AG,2/13/2025,Q4 2024,ARES,,"8,972","57,572",-57572,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,FAST,,"8,725","122,165",-122165,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,TECH,,"8,559","107,093",-107093,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,SCI,,"8,514","107,871",-107871,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,ALGN,,"8,083","31,783",-31783,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,ADI,,"7,737","33,616",-33616,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,H,,"7,687","50,509",-50509,-100.0,SELL
2Xideas AG,2/13/2025,Q4 2024,FTNT,,"54,599","577,897",-95078,-14.128013670641554,SELL
2Xideas AG,2/13/2025,Q4 2024,PTC,,"51,614","280,711",41064,17.1352030277867,BUY
2Xideas AG,2/13/2025,Q4 2024,ICE,,"51,183","343,493",-11476,-3.23295837101268,SELL
2Xideas AG,2/13/2025,Q4 2024,IQV,,"44,297","225,423",28624,14.54478935360444,BUY
2Xideas AG,2/13/2025,Q4 2024,ADSK,,"21,383","72,348",18452,34.23630696155559,BUY
2Xideas AG,2/13/2025,Q4 2024,RMD,,"21,383","93,505",-40752,-30.3537245730204,SELL
2Xideas AG,2/13/2025,Q4 2024,KNSL,,"18,604","39,998",5554,16.124724189989546,BUY
2Xideas AG,2/13/2025,Q4 2024,HALO,,"18,131","379,240",73653,24.102137852722795,BUY
2Xideas AG,2/13/2025,Q4 2024,FERG,,"17,798","102,542",34105,49.83415403948157,BUY
2Xideas AG,2/13/2025,Q4 2024,CSGP,,"17,651","246,570",64913,35.73382803855618,BUY
2Xideas AG,2/13/2025,Q4 2024,NBIX,,"14,880","109,018",109018,,BUY
2Xideas AG,2/13/2025,Q4 2024,WSC,,"14,731","440,409",-419,-0.09504840890324572,SELL
2Xideas AG,2/13/2025,Q4 2024,LPLA,,"14,716","45,071",45071,,BUY
2Xideas AG,2/13/2025,Q4 2024,EXLS,,"14,311","322,481",322481,,BUY
2Xideas AG,2/13/2025,Q4 2024,AXP,,"13,765","46,381",13173,39.668152252469284,BUY
2Xideas AG,2/13/2025,Q4 2024,RLI,,"13,338","80,923",26411,48.44988259465806,BUY
2Xideas AG,2/13/2025,Q4 2024,ANSS,,"13,300","39,428",15562,65.20573200368726,BUY
2Xideas AG,2/13/2025,Q4 2024,EW,,"13,125","177,296",-46786,-20.87896395069662,SELL
2Xideas AG,2/13/2025,Q4 2024,MSCI,,"12,934","21,557",5625,35.30630178257595,BUY
2Xideas AG,2/13/2025,Q4 2024,LH,,"12,887","56,198",18495,49.054451900379284,BUY
2Xideas AG,2/13/2025,Q4 2024,DLB,,"12,605","161,398",64554,66.65771756639543,BUY
2Xideas AG,2/13/2025,Q4 2024,DPZ,,"12,251","29,188",29188,,BUY
2Xideas AG,2/13/2025,Q4 2024,WSO,,"12,098","25,531",8901,53.52375225496091,BUY
2Xideas AG,2/13/2025,Q4 2024,WCN,,"12,043","70,192",26437,60.42052336875786,BUY
2Xideas AG,2/13/2025,Q4 2024,IT,,"12,003","24,776",7687,44.98215226168881,BUY
2Xideas AG,2/13/2025,Q4 2024,MKTX,,"11,070","48,974",10705,27.973033003214088,BUY
2Xideas AG,2/13/2025,Q4 2024,PAYC,,"10,783","52,612",-1004,-1.8725753506415994,SELL
2Xideas AG,2/13/2025,Q4 2024,COO,,"10,459","113,781",25887,29.452522356474848,BUY
2Xideas AG,2/13/2025,Q4 2024,CSL,,"10,309","27,951",8360,42.67265581134194,BUY
2Xideas AG,2/13/2025,Q4 2024,KLAC,,"10,231","16,238",16238,,BUY
2Xideas AG,2/13/2025,Q4 2024,PKI,,"9,864","88,381",-54263,-38.040856958582204,SELL
2Xideas AG,2/13/2025,Q4 2024,BLD,,"9,611","30,871",10953,54.99046088964755,BUY
2Xideas AG,2/13/2025,Q4 2024,RBC,,"9,299","31,086",31086,,BUY
2Xideas AG,2/13/2025,Q4 2024,FWONK,,"8,604","92,859",-13946,-13.05744113103319,SELL
2Xideas AG,2/13/2025,Q4 2024,ENTG,,"7,718","77,913",-33124,-29.83149760890514,SELL
2Xideas AG,2/13/2025,Q4 2024,ISRG,,"7,553","14,472",-2778,-16.104347826086958,SELL
2Xideas AG,2/13/2025,Q4 2024,INTU,,"7,485","11,910",222,1.8993839835728954,BUY
2Xideas AG,2/13/2025,Q4 2024,CRL,,"6,785","36,758",-386,-1.039198793883265,SELL
2Xideas AG,2/13/2025,Q4 2024,TYL,,"6,604","11,454",-3809,-24.95577540457315,SELL
2Xideas AG,2/13/2025,Q4 2024,TER,,"6,407","50,882",50882,,BUY
2Xideas AG,2/13/2025,Q4 2024,LNTH,,"6,320","70,654",-24915,-26.070169197124592,SELL
2Xideas AG,2/13/2025,Q4 2024,MELI,,"5,861","3,447",-670,-16.273985912071897,SELL
2Xideas AG,2/13/2025,Q4 2024,LYV,,"4,120","31,819",-50037,-61.12807857701329,SELL
2Xideas AG,2/13/2025,Q4 2024,POOL,,"3,501","10,269",-14700,-58.87300252312868,SELL
2Xideas AG,2/13/2025,Q4 2024,A,,"3,419","25,455",-33812,-57.05029780484924,SELL
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,AMG,,"12,196","56,230",56230,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,WAB,,"11,454","154,212",154212,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,BFH,,"9,859","37,499",37499,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,MYL,,"8,989","207,099",207099,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,N,,"7,985","77,514",77514,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,MDSO,,"7,611","125,665",125665,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,DNKN,,"7,268","150,799",150799,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,URI,,"7,238","92,859",92859,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,SPLK,,"7,085","103,201",103201,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,BEAV,,"6,993","80,344",80344,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,FNGN,,"6,977","100,428",100428,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,GWRE,,"6,621","134,952",134952,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,HOG,,"6,481","93,622",93622,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,LKQ,,"6,449","196,037",196037,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,TSCO,,"6,333","81,650",81650,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ODFL,,"6,158","116,165",116165,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ZION,,"6,097","203,489",203489,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ABC,,"6,016","85,598",85598,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,FBIN,,"5,604","122,632",122632,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,HOT,,"5,461","68,742",68742,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,GPORQ,,"5,391","85,368",85368,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,WAGE,,"5,338","89,800",89800,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,OAS,,"5,297","112,755",112755,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,POOL,,"5,278","90,779",90779,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ULTI,,"5,155","33,656",33656,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,IT,,"4,904","69,012",69012,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,,,"4,740","35,230",35230,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ASGN,,"4,525","129,580",129580,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,TRIP,,"4,520","54,569",54569,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,JBHT,,"4,420","57,163",57163,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,PRO,,"4,269","107,014",107014,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,CSOD,,"4,241","79,500",79500,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,DXPE,,"4,138","35,920",35920,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ANSS,,"4,109","47,120",47120,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,AYI,,"4,003","36,620",36620,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,BMRN,,"3,844","54,696",54696,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,MNRO,,"3,831","67,970",67970,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,CERN,,"3,745","67,178",67178,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,WYNN,,"3,739","19,253",19253,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ICE,,"3,556","15,810",15810,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,LNKD,,"3,536","16,309",16309,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,DISCA,,"3,529","39,030",39030,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,AMSF,,"3,523","83,400",83400,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,,,"3,514","62,120",62120,,BUY
"300 NORTH CAPITAL, LLC",2/14/2014,Q4 2013,ORLY,,"3,433","26,676",26676,,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,POOL,,"5,278","90,779",-90779,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,JBHT,,"4,420","57,163",-57163,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,PRO,,"4,269","107,014",-107014,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,DXPE,,"4,138","35,920",-35920,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ANSS,,"4,109","47,120",-47120,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ICE,,"3,556","15,810",-15810,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,LNKD,,"3,536","16,309",-16309,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,DISCA,,"3,529","39,030",-39030,-100.0,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,WAB,,"12,838","165,649",11437,7.416413768059554,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,BFH,,"10,965","40,247",2748,7.328195418544495,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,MYL,,"10,864","222,479",15380,7.426399934330924,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,URI,,"9,463","99,666",6807,7.33046877523988,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,AMG,,"9,051","45,243",-10987,-19.539391783745334,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ODFL,,"8,525","150,226",34061,29.321224120862567,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,SPLK,,"8,267","115,626",12425,12.03961201926338,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,DNKN,,"8,095","161,324",10525,6.97948925390752,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,MDSO,,"8,069","148,509",22844,18.17849043090757,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,GWRE,,"8,008","163,260",28308,20.97634714565179,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,N,,"7,829","82,564",5050,6.514952137678355,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,GPORQ,,"7,548","106,041",20673,24.21633398931684,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,BEAV,,"7,475","86,120",5776,7.189086926217265,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ZION,,"6,744","217,716",14227,6.991532711841917,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,HOG,,"6,688","100,438",6816,7.280340091004252,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,,,"6,517","40,671",5441,15.444223673005961,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,TRIP,,"6,222","68,677",14108,25.8535065696641,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,TSCO,,"6,176","87,445",5795,7.09736680955297,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ABC,,"6,035","92,000",6402,7.479146709035257,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,HOT,,"5,874","73,776",5034,7.323033953041809,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,FBIN,,"5,520","131,232",8600,7.012851458020745,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,FNGN,,"5,423","106,816",6388,6.360775879236866,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ULTI,,"5,326","38,866",5210,15.480152127406704,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,WAGE,,"5,323","94,885",5085,5.6625835189309575,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ASGN,,"5,286","136,965",7385,5.699181972526624,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,IT,,"5,150","74,178",5166,7.485654668753259,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,AYI,,"5,136","38,750",2130,5.816493719279083,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,OAS,,"5,030","120,531",7776,6.8963682320074495,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,SAVE,,"4,960","83,516",83516,,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,UAL,,"4,641","103,976",103976,,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,WYNN,,"4,614","20,772",1519,7.889679530462786,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,ORLY,,"4,274","28,794",2118,7.939721097615834,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,,,"4,263","73,406",11286,18.168061815840307,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,LKQ,,"4,182","158,715",-37322,-19.038242780699562,SELL
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,MNRO,,"4,090","71,906",3936,5.790790054435781,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,CERN,,"4,079","72,516",5338,7.946053767602488,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,CSOD,,"4,026","84,112",4612,5.80125786163522,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,BMRN,,"4,002","58,662",3966,7.250987275120667,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,AMSF,,"3,870","88,156",4756,5.7026378896882495,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,RH,,"3,616","49,137",49137,,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,AZPN,,"3,533","83,374",83374,,BUY
"300 NORTH CAPITAL, LLC",5/12/2014,Q1 2014,PAG,,"3,281","76,701",76701,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,FBIN,,"5,520","131,232",-131232,-100.0,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,LKQ,,"4,182","158,715",-158715,-100.0,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,CSOD,,"4,026","84,112",-84112,-100.0,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,BMRN,,"4,002","58,662",-58662,-100.0,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,AMSF,,"3,870","88,156",-88156,-100.0,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,BFH,,"11,868","42,201",1954,4.855020249956518,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,WAB,,"11,212","135,765",-29884,-18.040555632693227,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,URI,,"10,964","104,688",5022,5.038829691168503,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ODFL,,"10,469","164,386",14160,9.425798463648103,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,AMG,,"9,816","47,788",2545,5.625179585792277,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,TRIP,,"9,761","89,829",21152,30.799248656755534,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,MYL,,"9,421","182,716",-39763,-17.872698097348515,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,AYI,,"9,126","66,026",27276,70.38967741935484,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,OAS,,"8,713","155,910",35379,29.352614680040816,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,HOT,,"7,659","94,764",20988,28.448275862068968,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,HOG,,"7,418","106,192",5754,5.7289073856508494,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ZION,,"7,133","242,110",24394,11.204504951404584,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ABC,,"7,059","97,146",5146,5.593478260869565,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,WBC,,"6,973","65,272",65272,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,GPORQ,,"6,910","110,069",4028,3.79853075697136,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,GWRE,,"6,876","169,131",5871,3.5961043733921354,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,BEAV,,"6,576","71,104",-15016,-17.436135624709706,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,DNKN,,"6,413","139,978",-21346,-13.231757209094742,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,IT,,"6,380","90,507",16329,22.01326538865971,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,,,"5,682","45,391",4720,11.60532074451083,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,N,,"5,634","64,863",-17701,-21.439126011336658,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,UAL,,"5,560","135,385",31409,30.207932599830727,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,SAVE,,"5,281","83,516",0,0.0,HOLD
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,MLM,,"5,226","39,570",39570,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,RH,,"5,076","54,547",5410,11.010033172558357,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,SPLK,,"4,995","90,273",-25353,-21.92672928234134,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,FNGN,,"4,963","109,624",2808,2.628819652486519,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ASGN,,"4,918","138,265",1300,0.9491475924506261,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,MDSO,,"4,885","114,064",-34445,-23.193880505558585,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,,,"4,823","73,406",0,0.0,HOLD
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ORLY,,"4,703","31,238",2444,8.48787941932347,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ULTI,,"4,684","33,905",-4961,-12.764369886275922,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,WYNN,,"4,630","22,307",1535,7.3897554400154055,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,TSCO,,"4,544","75,241",-12204,-13.956201040654125,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,WAGE,,"4,483","92,985",-1900,-2.0024239869315488,SELL
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,RHI,,"4,374","91,607",91607,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,BNFT,,"4,206","90,988",90988,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,PAG,,"4,076","82,329",5628,7.337583603864356,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,ROK,,"4,067","32,504",32504,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,CERN,,"4,051","78,538",6022,8.304374207071543,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,LLTC,,"4,027","85,563",85563,,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,MNRO,,"3,872","72,806",900,1.2516340778238255,BUY
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,AZPN,,"3,869","83,374",0,0.0,HOLD
"300 NORTH CAPITAL, LLC",8/5/2014,Q2 2014,EXP,,"3,816","40,480",40480,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,MYL,,"9,421","182,716",-182716,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,OAS,,"8,713","155,910",-155910,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,HOG,,"7,418","106,192",-106192,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ZION,,"7,133","242,110",-242110,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,WBC,,"6,973","65,272",-65272,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,GPORQ,,"6,910","110,069",-110069,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,BEAV,,"6,576","71,104",-71104,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,DNKN,,"6,413","139,978",-139978,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,FNGN,,"4,963","109,624",-109624,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ASGN,,"4,918","138,265",-138265,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,,,"4,823","73,406",-73406,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ORLY,,"4,703","31,238",-31238,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,WYNN,,"4,630","22,307",-22307,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,TSCO,,"4,544","75,241",-75241,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,BNFT,,"4,206","90,988",-90988,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,PAG,,"4,076","82,329",-82329,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ROK,,"4,067","32,504",-32504,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,LLTC,,"4,027","85,563",-85563,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,MNRO,,"3,872","72,806",-72806,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,AZPN,,"3,869","83,374",-83374,-100.0,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ODFL,,"11,247","159,219",-5167,-3.143211709026316,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,WAB,,"10,723","132,320",-3445,-2.537472839096969,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,URI,,"10,391","93,521",-11167,-10.666934128075805,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,HOT,,"8,664","104,100",9336,9.851842471824744,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ABC,,"8,190","105,954",8808,9.06676548699895,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,TRIP,,"8,014","87,663",-2166,-2.4112480379387504,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,AMG,,"7,856","39,215",-8573,-17.939650121369382,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,GWRE,,"7,569","170,697",1566,0.9259095021019209,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,RHI,,"7,106","145,016",53409,58.3023131420088,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,,,"6,863","52,125",6734,14.835540085038884,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,PANW,,"6,854","69,853",69853,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,N,,"6,665","74,435",9572,14.757257604489462,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,IT,,"6,472","88,089",-2418,-2.6716165600450794,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,BFH,,"6,413","25,834",-16367,-38.783441150683636,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,MLM,,"6,407","49,684",10114,25.559767500631793,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,MDSO,,"6,303","142,305",28241,24.75890728012344,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ULTI,,"6,078","42,944",9039,26.659784692523225,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,SAVE,,"5,774","83,516",0,0.0,HOLD
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,LUV,,"5,571","164,945",164945,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ULTA,,"5,542","46,899",46899,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,AYI,,"5,484","46,599",-19427,-29.423257504619393,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,DECK,,"5,218","53,697",53697,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,WAGE,,"4,726","103,795",10810,11.625530999623596,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,ALNY,,"4,629","59,276",59276,,BUY
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,SPLK,,"4,593","82,987",-7286,-8.071073299879256,SELL
"300 NORTH CAPITAL, LLC",11/14/2014,Q3 2014,RH,,"4,387","55,147",600,1.0999688342163638,BUY
