fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,WBA,,"21,015","268,353",-14925,-5.2686760002541675,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,AAPL,,"20,362","141,381",1294,0.9237116934476433,BUY
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,PKG,,"16,234","145,740",-10060,-6.456996148908857,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,CSFL,,"13,930","560,334",-948,-0.16889905608945235,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,KNX,,"13,753","518,975",-398253,-43.41919348297261,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,CLH,,"12,076","216,295",-7612,-3.3996257374713608,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,ZTS,,"11,056","177,241",586,0.33172001924655403,BUY
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,MRTN,,"9,627","351,346",-20828,-5.596307103666565,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,STE,,"8,465","103,863",-7580,-6.801683371768527,SELL
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,DST,,"7,104","115,137",98274,582.7788649706457,BUY
"12th Street Asset Management Company, LLC",8/14/2017,Q2 2017,WERN,,"6,690","227,940",1520,0.6713187880929247,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,FLT,,"189,088","1,613,789",1613789,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,DOOR,,"91,115","1,518,584",1518584,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,BLT,,"50,570","3,494,819",3494819,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,ASCMA,,"48,528","567,177",567177,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,CASL,,"33,223","2,249,357",2249357,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,SHEN,,"29,521","1,150,000",1150000,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,LBYYQ,,"15,330","730,002",730002,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,DSX,,"13,627","1,025,392",1025392,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,IDIX,,"10,657","1,782,100",1782100,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,ARIS,,"4,717","1,451,290",1451290,,BUY
12 West Capital Management LP,2/14/2014,Q4 2013,,,"2,839","2,447,617",2447617,,BUY
12 West Capital Management LP,5/15/2014,Q1 2014,FLT,,"185,747","1,613,789",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,DOOR,,"86,424","1,529,085",10501,0.6914994494871538,BUY
12 West Capital Management LP,5/15/2014,Q1 2014,ASCMA,,"42,850","567,177",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,BLT,,"41,588","3,494,819",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,SHEN,,"34,949","1,082,336",-67664,-5.883826086956521,SELL
12 West Capital Management LP,5/15/2014,Q1 2014,CASL,,"31,326","2,132,496",-116861,-5.195306925490263,SELL
12 West Capital Management LP,5/15/2014,Q1 2014,LBYYQ,,"21,945","844,052",114050,15.623244867822281,BUY
12 West Capital Management LP,5/15/2014,Q1 2014,DSX,,"17,454","1,455,726",430334,41.96775477085836,BUY
12 West Capital Management LP,5/15/2014,Q1 2014,,,"13,961","11,164,868",11164868,,BUY
12 West Capital Management LP,5/15/2014,Q1 2014,IDIX,,"10,746","1,782,100",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,ARIS,,"4,586","1,451,290",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,,,"2,913","2,447,617",0,0.0,HOLD
12 West Capital Management LP,5/15/2014,Q1 2014,,,180,"1,500,000",1500000,,BUY
12 West Capital Management LP,8/14/2014,Q2 2014,CASL,,"31,326","2,132,496",-2132496,-100.0,SELL
12 West Capital Management LP,8/14/2014,Q2 2014,ARIS,,"4,586","1,451,290",-1451290,-100.0,SELL
12 West Capital Management LP,8/14/2014,Q2 2014,,,180,"1,500,000",-1500000,-100.0,SELL
12 West Capital Management LP,8/14/2014,Q2 2014,FLT,,"212,697","1,613,789",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,DOOR,,"119,363","2,121,635",592550,38.75193334575906,BUY
12 West Capital Management LP,8/14/2014,Q2 2014,TRIP,,"93,105","856,849",856849,,BUY
12 West Capital Management LP,8/14/2014,Q2 2014,BLT,,"49,312","3,494,819",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,ASCMA,,"37,439","567,177",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,IDIX,,"34,499","1,431,480",-350620,-19.67454127153358,SELL
12 West Capital Management LP,8/14/2014,Q2 2014,SHEN,,"32,968","1,082,336",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,LBYYQ,,"22,486","844,052",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,DSX,,"16,071","1,475,726",20000,1.3738849206512764,BUY
12 West Capital Management LP,8/14/2014,Q2 2014,,,"12,951","11,164,868",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,,,"2,252","2,447,617",0,0.0,HOLD
12 West Capital Management LP,8/14/2014,Q2 2014,,,"1,265","500,000",500000,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,TRIP,,"93,105","856,849",-856849,-100.0,SELL
12 West Capital Management LP,11/14/2014,Q3 2014,IDIX,,"34,499","1,431,480",-1431480,-100.0,SELL
12 West Capital Management LP,11/14/2014,Q3 2014,LBYYQ,,"22,486","844,052",-844052,-100.0,SELL
12 West Capital Management LP,11/14/2014,Q3 2014,FLT,,"209,739","1,475,789",-138000,-8.551303794981873,SELL
12 West Capital Management LP,11/14/2014,Q3 2014,DOOR,,"123,034","2,221,635",100000,4.71334607507889,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,BLT,,"52,877","3,494,819",0,0.0,HOLD
12 West Capital Management LP,11/14/2014,Q3 2014,ALNY,,"50,843","651,000",651000,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,ASCMA,,"39,570","657,301",90124,15.889925014589801,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,,,"36,982","16,436,255",15936255,3187.2509999999997,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,SALE,,"31,834","1,969,942",1969942,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,WMS,,"31,662","1,511,297",1511297,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,SHEN,,"25,338","1,021,282",-61054,-5.640946988735475,SELL
12 West Capital Management LP,11/14/2014,Q3 2014,NSI,,"23,140","1,505,540",1505540,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,MED,,"20,831","634,500",634500,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,DSX,,"14,981","1,675,726",200000,13.552651372951347,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,PNK,,"12,545","500,000",500000,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,,,"12,505","11,164,868",0,0.0,HOLD
12 West Capital Management LP,11/14/2014,Q3 2014,,,"12,464","760,000",760000,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,CNR,,"11,371","586,151",586151,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,BTH,,"4,805","591,704",591704,,BUY
12 West Capital Management LP,11/14/2014,Q3 2014,,,"1,677","2,447,617",0,0.0,HOLD
12 West Capital Management LP,2/17/2015,Q4 2014,BLT,,"52,877","3,494,819",-3494819,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,SHEN,,"25,338","1,021,282",-1021282,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,NSI,,"23,140","1,505,540",-1505540,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,PNK,,"12,545","500,000",-500000,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,,,"12,464","760,000",-760000,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,CNR,,"11,371","586,151",-586151,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,BTH,,"4,805","591,704",-591704,-100.0,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,FLT,,"219,256","1,474,389",-1400,-0.09486450976392967,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,DOOR,,"136,542","2,221,635",0,0.0,HOLD
12 West Capital Management LP,2/17/2015,Q4 2014,WMS,,"77,817","3,386,271",1874974,124.06390008052685,BUY
12 West Capital Management LP,2/17/2015,Q4 2014,ALNY,,"63,147","651,000",0,0.0,HOLD
12 West Capital Management LP,2/17/2015,Q4 2014,,,"32,552","17,315,134",878879,5.347197399894319,BUY
12 West Capital Management LP,2/17/2015,Q4 2014,SALE,,"28,393","1,942,083",-27859,-1.414204073013317,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,DSX,,"20,309","3,026,718",1350992,80.62129488949864,BUY
12 West Capital Management LP,2/17/2015,Q4 2014,ASCMA,,"15,691","296,444",-360857,-54.899809980511215,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,MED,,"10,294","306,830",-327670,-51.64223798266352,SELL
12 West Capital Management LP,2/17/2015,Q4 2014,,,"8,484","11,164,868",0,0.0,HOLD
12 West Capital Management LP,2/17/2015,Q4 2014,,,775,"2,447,617",0,0.0,HOLD
12 West Capital Management LP,5/15/2015,Q1 2015,SALE,,"28,393","1,942,083",-1942083,-100.0,SELL
12 West Capital Management LP,5/15/2015,Q1 2015,ASCMA,,"15,691","296,444",-296444,-100.0,SELL
12 West Capital Management LP,5/15/2015,Q1 2015,FLT,,"222,288","1,472,889",-1500,-0.10173705853746874,SELL
12 West Capital Management LP,5/15/2015,Q1 2015,DOOR,,"151,775","2,256,547",34912,1.5714552570516758,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,WMS,,"127,865","4,270,718",884447,26.118612479627295,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,ALNY,,"67,977","651,000",0,0.0,HOLD
12 West Capital Management LP,5/15/2015,Q1 2015,,,"46,395","18,859,635",1544501,8.919948294942447,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,DSX,,"20,036","3,273,924",247206,8.167460595932624,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,GRUB,,"17,335","381,923",381923,,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,SEAS,,"14,647","759,715",759715,,BUY
12 West Capital Management LP,5/15/2015,Q1 2015,MED,,"9,196","306,830",0,0.0,HOLD
12 West Capital Management LP,5/15/2015,Q1 2015,,,"7,949","11,164,868",0,0.0,HOLD
12 West Capital Management LP,5/15/2015,Q1 2015,,,"1,077","2,447,617",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,GRUB,,"17,335","381,923",-381923,-100.0,SELL
12 West Capital Management LP,8/14/2015,Q2 2015,SEAS,,"14,647","759,715",-759715,-100.0,SELL
12 West Capital Management LP,8/14/2015,Q2 2015,FLT,,"229,859","1,472,889",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,DOOR,,"158,207","2,256,547",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,WMS,,"125,260","4,270,718",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,ALNY,,"78,035","651,000",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,,,"40,733","19,350,636",491001,2.6034491123502654,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,DSX,,"23,363","3,313,924",40000,1.2217754596624724,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,AT,,"18,636","6,050,708",6050708,,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,CAL,,"15,550","1,370,000",1370000,,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,FRSH,,"10,360","500,000",500000,,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,MED,,"9,917","306,830",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,,,"8,485","11,164,868",0,0.0,HOLD
12 West Capital Management LP,8/14/2015,Q2 2015,ATRA,,"8,201","155,447",155447,,BUY
12 West Capital Management LP,8/14/2015,Q2 2015,,,798,"2,447,617",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,MED,,"9,917","306,830",-306830,-100.0,SELL
12 West Capital Management LP,11/16/2015,Q3 2015,,,"8,485","11,164,868",-11164868,-100.0,SELL
12 West Capital Management LP,11/16/2015,Q3 2015,,,798,"2,447,617",-2447617,-100.0,SELL
12 West Capital Management LP,11/16/2015,Q3 2015,FLT,,"199,311","1,448,267",-24622,-1.6716806222329041,SELL
12 West Capital Management LP,11/16/2015,Q3 2015,DOOR,,"136,702","2,256,547",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,WMS,,"123,552","4,270,718",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,ALNY,,"52,314","651,000",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,,,"24,233","19,542,824",192188,0.9931869939572011,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,DSX,,"21,549","3,325,471",11547,0.34843888996850864,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,GRUB,,"16,614","682,600",682600,,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,GLUU,,"16,347","3,740,806",3740806,,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,AT,,"13,593","7,308,076",1257368,20.78051031383435,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,CAL,,"12,083","1,370,000",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,FRSH,,"7,340","500,000",0,0.0,HOLD
12 West Capital Management LP,11/16/2015,Q3 2015,ATRA,,"7,285","231,697",76250,49.05208849318417,BUY
12 West Capital Management LP,11/16/2015,Q3 2015,WING,,"2,596","108,249",108249,,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,GLUU,,"16,347","3,740,806",-3740806,-100.0,SELL
12 West Capital Management LP,2/16/2016,Q4 2015,FLT,,"207,001","1,448,267",0,0.0,HOLD
12 West Capital Management LP,2/16/2016,Q4 2015,WMS,,"112,492","4,681,333",410615,9.614659642711132,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,DOOR,,"110,805","1,809,654",-446893,-19.804285042589406,SELL
12 West Capital Management LP,2/16/2016,Q4 2015,ALNY,,"61,285","651,000",0,0.0,HOLD
12 West Capital Management LP,2/16/2016,Q4 2015,GRUB,,"48,461","2,002,503",1319903,193.36404922355698,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,WING,,"17,729","777,262",669013,618.0315753494258,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,DSX,,"16,332","3,754,489",429018,12.900969516799274,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,,,"15,741","19,676,666",133842,0.6848651965550118,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,AT,,"14,397","7,308,076",0,0.0,HOLD
12 West Capital Management LP,2/16/2016,Q4 2015,CAL,,"11,001","1,370,000",0,0.0,HOLD
12 West Capital Management LP,2/16/2016,Q4 2015,ATRA,,"10,398","393,700",162003,69.92019749932024,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,FIVE,,"6,886","214,521",214521,,BUY
12 West Capital Management LP,2/16/2016,Q4 2015,FRSH,,"3,650","324,120",-175880,-35.176,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,GRUB,,"48,461","2,002,503",-2002503,-100.0,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,CAL,,"11,001","1,370,000",-1370000,-100.0,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,FIVE,,"6,886","214,521",-214521,-100.0,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,FRSH,,"3,650","324,120",-324120,-100.0,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,FLT,,"214,841","1,444,307",-3960,-0.27343024456125836,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,WMS,,"105,572","4,956,433",275100,5.876531321313823,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,DOOR,,"77,564","1,184,179",-625475,-34.563236950267836,SELL
12 West Capital Management LP,5/16/2016,Q1 2016,CMG,,"61,416","130,403",130403,,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,ALNY,,"43,688","696,000",45000,6.912442396313365,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,PODD,,"36,132","1,089,632",1089632,,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,WING,,"20,672","911,465",134203,17.26612133360437,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,AT,,"17,978","7,308,076",0,0.0,HOLD
12 West Capital Management LP,5/16/2016,Q1 2016,RATE,,"12,878","1,404,323",1404323,,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,,,"11,412","19,676,666",0,0.0,HOLD
12 West Capital Management LP,5/16/2016,Q1 2016,DSX,,"10,558","3,954,489",200000,5.326956611139359,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,INSY,,"9,974","623,791",623791,,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,WW,,"8,695","598,388",598388,,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,ATRA,,"7,587","398,700",5000,1.27000254000508,BUY
12 West Capital Management LP,5/16/2016,Q1 2016,VNCE,,"5,364","847,436",847436,,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,PODD,,"36,132","1,089,632",-1089632,-100.0,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,RATE,,"12,878","1,404,323",-1404323,-100.0,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,FLT,,"202,900","1,417,592",-26715,-1.8496760037858988,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,WMS,,"103,702","3,788,878",-1167555,-23.556355951951737,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,DOOR,,"77,560","1,172,668",-11511,-0.9720658785538336,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,ALNY,,"38,843","700,000",4000,0.5747126436781609,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,WING,,"25,382","931,465",20000,2.194269664770452,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,CMG,,"20,239","50,252",-80151,-61.46407674670061,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,AT,,"18,149","7,318,076",10000,0.13683492070963685,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,ZLTQ,,"16,146","590,790",590790,,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,DSX,,"9,852","4,054,489",100000,2.5287717325803665,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,DLTH,,"9,083","371,344",371344,,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,ATRA,,"8,975","398,700",0,0.0,HOLD
12 West Capital Management LP,8/15/2016,Q2 2016,,,"8,707","2,459,581",-17217085,-87.500011434864,SELL
12 West Capital Management LP,8/15/2016,Q2 2016,INSY,,"8,072","623,791",0,0.0,HOLD
12 West Capital Management LP,8/15/2016,Q2 2016,FRSH,,"7,084","1,067,702",1067702,,BUY
12 West Capital Management LP,8/15/2016,Q2 2016,WW,,"6,959","598,388",0,0.0,HOLD
12 West Capital Management LP,8/15/2016,Q2 2016,VNCE,,"6,418","1,171,120",323684,38.19568675392596,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,CMG,,"20,239","50,252",-50252,-100.0,SELL
12 West Capital Management LP,11/14/2016,Q3 2016,,,"8,707","2,459,581",-2459581,-100.0,SELL
12 West Capital Management LP,11/14/2016,Q3 2016,INSY,,"8,072","623,791",-623791,-100.0,SELL
12 West Capital Management LP,11/14/2016,Q3 2016,FLT,,"246,278","1,417,592",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,WMS,,"87,888","3,652,869",-136009,-3.5896906683192222,SELL
12 West Capital Management LP,11/14/2016,Q3 2016,DOOR,,"72,905","1,172,668",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,ALNY,,"47,446","700,000",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,PLAY,,"46,093","1,176,447",1176447,,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,ZLTQ,,"31,385","800,229",209439,35.450667749961916,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,WING,,"30,928","1,055,565",124100,13.323098559795591,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,AT,,"18,076","7,318,076",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,DLTH,,"13,713","517,282",145938,39.299948295919684,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,BLDR,,"11,625","1,010,000",1010000,,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,DSX,,"11,607","4,429,989",375500,9.261339715066436,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,ATRA,,"8,528","398,700",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,VRA,,"7,351","485,242",485242,,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,VNCE,,"7,028","1,246,120",75000,6.404125964888312,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,FRSH,,"6,887","1,067,702",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,WW,,"6,175","598,388",0,0.0,HOLD
12 West Capital Management LP,11/14/2016,Q3 2016,ARIS,,"4,529","1,020,000",1020000,,BUY
12 West Capital Management LP,11/14/2016,Q3 2016,PNK,,"1,580","128,032",128032,,BUY
12 West Capital Management LP,2/14/2017,Q4 2016,PLAY,,"46,093","1,176,447",-1176447,-100.0,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,BLDR,,"11,625","1,010,000",-1010000,-100.0,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,VRA,,"7,351","485,242",-485242,-100.0,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,PNK,,"1,580","128,032",-128032,-100.0,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,FLT,,"198,889","1,405,375",-12217,-0.8618135542525635,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,WMS,,"76,995","3,737,627",84758,2.3203131565900663,BUY
12 West Capital Management LP,2/14/2017,Q4 2016,DOOR,,"71,165","1,081,538",-91130,-7.771167969109756,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,ZLTQ,,"41,354","950,229",150000,18.744634348417765,BUY
12 West Capital Management LP,2/14/2017,Q4 2016,WING,,"31,234","1,055,565",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,ALNY,,"26,208","700,000",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,AT,,"17,970","7,188,076",-130000,-1.7764232019454294,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,DSX,,"13,379","4,429,989",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,DLTH,,"12,686","499,440",-17842,-3.449182457537668,SELL
12 West Capital Management LP,2/14/2017,Q4 2016,WW,,"6,852","598,388",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,ATRA,,"5,662","398,700",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,ARIS,,"5,518","1,020,000",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,VNCE,,"5,047","1,246,120",0,0.0,HOLD
12 West Capital Management LP,2/14/2017,Q4 2016,FRSH,,"4,506","1,067,702",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,ZLTQ,,"41,354","950,229",-950229,-100.0,SELL
12 West Capital Management LP,5/15/2017,Q1 2017,FLT,,"101,937","673,160",-732215,-52.101040647514004,SELL
12 West Capital Management LP,5/15/2017,Q1 2017,DOOR,,"72,477","914,538",-167000,-15.440973872392833,SELL
12 West Capital Management LP,5/15/2017,Q1 2017,WMS,,"53,747","2,454,184",-1283443,-34.33844522206202,SELL
12 West Capital Management LP,5/15/2017,Q1 2017,ALNY,,"35,875","700,000",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,WING,,"29,851","1,055,565",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,CNDT,,"23,356","1,391,880",1391880,,BUY
12 West Capital Management LP,5/15/2017,Q1 2017,DSX,,"20,467","4,429,989",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,AT,,"19,048","7,188,076",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,WW,,"9,317","598,388",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,ATRA,,"8,193","398,700",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,ARIS,,"5,304","1,020,000",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,FRSH,,"5,093","1,067,702",0,0.0,HOLD
12 West Capital Management LP,5/15/2017,Q1 2017,ETSY,,"5,055","475,500",475500,,BUY
12 West Capital Management LP,5/15/2017,Q1 2017,DLTH,,"4,047","190,100",-309340,-61.93736985423675,SELL
12 West Capital Management LP,5/15/2017,Q1 2017,VNCE,,"1,931","1,246,120",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,WMS,,"53,747","2,454,184",-2454184,-100.0,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,CNDT,,"23,356","1,391,880",-1391880,-100.0,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,ARIS,,"5,304","1,020,000",-1020000,-100.0,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,ETSY,,"5,055","475,500",-475500,-100.0,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,VNCE,,"1,931","1,246,120",-1246120,-100.0,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,FLT,,"133,850","928,160",255000,37.881038683225384,BUY
12 West Capital Management LP,8/14/2017,Q2 2017,DOOR,,"64,451","853,658",-60880,-6.65691310803925,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,ALNY,,"55,832","700,000",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,CXP,,"48,215","2,154,385",2154385,,BUY
12 West Capital Management LP,8/14/2017,Q2 2017,WING,,"32,617","1,055,565",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,CBB,,"21,016","1,075,000",1075000,,BUY
12 West Capital Management LP,8/14/2017,Q2 2017,DSX,,"20,016","4,929,989",500000,11.286709741265723,BUY
12 West Capital Management LP,8/14/2017,Q2 2017,WW,,"19,998","598,388",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,AT,,"12,575","5,239,760",-1948316,-27.104833059639326,SELL
12 West Capital Management LP,8/14/2017,Q2 2017,PRMW,,"10,937","861,183",861183,,BUY
12 West Capital Management LP,8/14/2017,Q2 2017,ATRA,,"5,582","398,700",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,FRSH,,"4,666","1,067,702",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,DLTH,,"3,462","190,100",0,0.0,HOLD
12 West Capital Management LP,8/14/2017,Q2 2017,FLL,,"1,359","550,000",550000,,BUY
12 West Capital Management LP,11/14/2017,Q3 2017,DOOR,,"64,451","853,658",-853658,-100.0,SELL
12 West Capital Management LP,11/14/2017,Q3 2017,AT,,"12,575","5,239,760",-5239760,-100.0,SELL
12 West Capital Management LP,11/14/2017,Q3 2017,FLL,,"1,359","550,000",-550000,-100.0,SELL
12 West Capital Management LP,11/14/2017,Q3 2017,FLT,,"141,014","911,118",-17042,-1.8361058438200308,SELL
