fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,AAPL,,"7,922","71,826",-83,-0.11542366045974775,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,JPM,,"7,250","118,905",2019,1.7273240593398698,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,MSFT,,"7,105","160,536",7951,5.210866074646918,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,PFE,,"6,788","216,113",9515,4.605562493344563,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,JNJ,,"6,693","71,694",9848,15.923422695081332,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,VZ,,"6,379","146,616",774,0.5307113177274037,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,BA,,"6,131","46,820",28,0.05983928876731064,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,PM,,"6,059","76,372",1167,1.551758526693704,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,ABBV,,"5,746","105,599",6580,6.645189307102677,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,MO,,"5,628","103,447",2161,2.133562387694252,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,WFC,,"5,512","107,343",2355,2.243113498685564,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,CVX,,"5,336","67,647",43247,177.24180327868854,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,BLK,,"5,144","17,294",3020,21.157349026201487,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,PG,,"4,768","66,279",34376,107.75162210450429,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,KHC,,"4,744","67,213",67213,,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,JCI,,"4,591","111,010",-10091,-8.332714015573778,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,BAC,,"4,404","282,660",11754,4.338774335009191,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,CMCSA,,"4,389","77,159",-790,-1.0134831748964066,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,BMY,,"4,187","70,731",30115,74.1456568839866,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,DIS,,"4,179","40,888",40888,,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,KMI,,"4,107","148,385",-17953,-10.79308396157222,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,AMGN,,"4,094","29,596",29596,,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,DOW,,"3,901","92,000",17092,22.817322582367705,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,CAH,,"3,774","49,122",3327,7.264985260399608,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,GE,,"3,762","149,167",149167,,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,KSS,,"3,604","77,824",8280,11.906131370067872,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,COP,,"3,534","73,687",4968,7.229441639139103,BUY
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,PEP,,"3,254","34,511",-24733,-41.74768752953886,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,T,,"3,238","99,382",-1054,-1.049424509140149,SELL
1834 INVESTMENT ADVISORS CO,11/10/2015,Q3 2015,CSCO,,"2,982","113,605",113605,,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,KMI,,"4,107","148,385",-148385,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,CAH,,"3,774","49,122",-49122,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,COP,,"3,534","73,687",-73687,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,PEP,,"3,254","34,511",-34511,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,MSFT,,"8,752","157,743",-2793,-1.739796681118254,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,AAPL,,"7,645","72,630",804,1.1193718152201153,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,JNJ,,"7,545","73,457",1763,2.4590621251429687,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,JPM,,"7,355","111,383",-7522,-6.326058618224634,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,PFE,,"6,993","216,627",514,0.23783853817215994,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,BA,,"6,899","47,714",894,1.909440410081162,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,VZ,,"6,748","146,004",-612,-0.4174169258471108,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,PM,,"6,531","74,296",-2076,-2.718273712879066,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,GE,,"6,368","204,446",55279,37.05846467382196,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,ABBV,,"6,306","106,453",854,0.8087197795433669,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,DOW,,"6,071","117,935",25935,28.190217391304344,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,BLK,,"6,037","17,728",434,2.5095408812304845,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,WFC,,"6,002","110,408",3065,2.8553329048004996,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,MO,,"5,854","100,564",-2883,-2.7869343721905904,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,PG,,"5,594","70,450",4171,6.2930943436080815,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,CVX,,"5,356","59,539",-8108,-11.985749552825698,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,KHC,,"5,286","72,644",5431,8.080282088286491,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,BMY,,"5,227","75,982",5251,7.4239018252251485,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,BAC,,"5,074","301,472",18812,6.655345644944457,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,AMGN,,"5,054","31,134",1538,5.196648195702122,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,DIS,,"4,364","41,532",644,1.5750342398747799,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,JCI,,"4,318","109,353",-1657,-1.492658319070354,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,CVS,,"4,190","42,854",42854,,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,ADI,,"3,785","68,426",68426,,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,CSCO,,"3,683","135,614",22009,19.373267021697988,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,KSS,,"3,618","75,961",-1863,-2.3938630756578947,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,CMCSA,,"3,549","62,885",-14274,-18.499462149587213,SELL
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,T,,"3,426","99,556",174,0.1750820068020366,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,APD,,"3,402","26,148",26148,,BUY
1834 INVESTMENT ADVISORS CO,2/11/2016,Q4 2015,HON,,"3,184","30,742",30742,,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,PM,,"6,531","74,296",-74296,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,PG,,"5,594","70,450",-70450,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,ADI,,"3,785","68,426",-68426,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,KSS,,"3,618","75,961",-75961,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,CMCSA,,"3,549","62,885",-62885,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,MSFT,,"9,163","165,901",8158,5.171703340243307,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,VZ,,"8,320","153,849",7845,5.3731404619051535,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,JNJ,,"7,863","72,669",-788,-1.0727364308370884,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,AAPL,,"7,780","71,381",-1249,-1.7196750653999726,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,JPM,,"7,133","120,444",9061,8.134993670488315,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,PFE,,"6,808","229,681",13054,6.026026303277061,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,ABBV,,"6,668","116,735",10282,9.658722628765746,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,DOW,,"6,528","128,362",10427,8.841310891592826,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,BA,,"6,401","50,427",2713,5.6859621913903675,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,MO,,"6,344","101,243",679,0.6751919175848216,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,GE,,"6,335","199,284",-5162,-2.524872093364507,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,BLK,,"6,289","18,465",737,4.157265342960289,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,KHC,,"6,110","77,778",5134,7.067342106712185,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,IP,,"6,081","148,163",148163,,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,CSCO,,"5,649","198,409",62795,46.30421637883994,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,CVX,,"5,475","57,391",-2148,-3.60771931003208,SELL
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,WFC,,"5,458","112,862",2454,2.2226650242736032,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,BMY,,"5,307","83,077",7095,9.33773788528862,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,CVS,,"5,258","50,690",7836,18.28534092500117,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,HON,,"5,254","46,886",16144,52.51447531064992,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,DIS,,"5,135","51,703",10171,24.489550226331502,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,AMGN,,"5,064","33,774",2640,8.479475814222393,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,RCL,,"5,035","61,286",61286,,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,JCI,,"5,005","128,436",19083,17.450824394392473,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,APD,,"4,998","34,694",8546,32.683188006730916,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,BAC,,"4,757","351,838",50366,16.706692495488802,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,MAR,,"4,725","66,383",66383,,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,XOM,,"4,580","54,792",54792,,BUY
1834 INVESTMENT ADVISORS CO,5/3/2016,Q1 2016,T,,"4,047","103,325",3769,3.785808991924143,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,WFC,,"5,458","112,862",-112862,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,DIS,,"5,135","51,703",-51703,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,RCL,,"5,035","61,286",-61286,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,VZ,,"8,865","158,753",4904,3.187541030490936,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,JNJ,,"8,822","72,728",59,0.08119005353039123,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,MSFT,,"8,746","170,914",5013,3.021681605294724,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,PFE,,"8,196","232,788",3107,1.3527457647781052,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,JPM,,"7,573","121,873",1429,1.1864434924114111,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,ABBV,,"7,359","118,864",2129,1.8237889236304452,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,AAPL,,"6,994","73,155",1774,2.4852551799498466,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,MO,,"6,945","100,706",-537,-0.5304070404867497,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,KHC,,"6,907","78,063",285,0.36642752449278715,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,GE,,"6,783","215,470",16186,8.12207703578812,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,CSCO,,"6,578","229,266",30857,15.552217893341533,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,IP,,"6,455","152,314",4151,2.8016441351754486,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,DOW,,"6,419","129,133",771,0.600645050715944,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,BA,,"6,351","48,899",-1528,-3.030122751700478,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,BLK,,"6,112","17,843",-622,-3.3685350663417277,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,BMY,,"6,106","83,018",-59,-0.07101845276069188,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,CVX,,"6,022","57,449",58,0.1010611419909045,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,JCI,,"5,701","128,814",378,0.2943100065402224,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,XOM,,"5,625","60,004",5212,9.512337567528107,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,HON,,"5,379","46,242",-644,-1.373544341594506,SELL
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,MAR,,"5,313","79,939",13556,20.420890890740097,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,AMGN,,"5,244","34,465",691,2.0459525078462724,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,CVS,,"5,201","54,319",3629,7.159202998619057,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,APD,,"5,042","35,496",802,2.3116389000979995,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,HD,,"4,981","39,006",39006,,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,T,,"4,596","106,367",3042,2.944108395838374,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,WHR,,"3,682","22,093",22093,,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,PNR,,"3,591","61,610",61610,,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,DAL,,"3,542","97,219",97219,,BUY
1834 INVESTMENT ADVISORS CO,8/15/2016,Q2 2016,BAC,,"3,435","258,858",-92980,-26.426935123551182,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,JCI,,"5,701","128,814",-128814,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,CVS,,"5,201","54,319",-54319,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,T,,"4,596","106,367",-106367,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,WHR,,"3,682","22,093",-22093,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,DAL,,"3,542","97,219",-97219,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,BAC,,"3,435","258,858",-258858,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,MSFT,,"9,842","170,866",-48,-0.02808429970628503,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,VZ,,"8,472","162,990",4237,2.66892594155701,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,JNJ,,"8,471","71,711",-1017,-1.3983610163898361,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,AAPL,,"8,313","73,538",383,0.523545895700909,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,JPM,,"8,152","122,426",553,0.45375103591443555,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,PFE,,"8,129","240,015",7227,3.1045414712098562,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,ABBV,,"7,626","120,912",2048,1.7229775205276618,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,CSCO,,"7,306","230,321",1055,0.4601641761098462,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,XOM,,"7,251","83,079",23075,38.455769615358975,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,IP,,"7,214","150,363",-1951,-1.2809065483146658,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,KHC,,"6,949","77,634",-429,-0.5495561277429768,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,JCI,,"6,581","141,443",141443,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,BLK,,"6,516","17,978",135,0.7565992265874573,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,BA,,"6,494","49,290",391,0.7996073539336183,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,GE,,"6,469","218,384",2914,1.3523924444238178,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,DOW,,"6,310","121,735",-7398,-5.728977101128295,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,CVX,,"6,182","60,071",2622,4.564048112238681,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,BMY,,"6,098","113,084",30066,36.216242260714544,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,MO,,"5,933","93,825",-6881,-6.832760709391694,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,AMGN,,"5,856","35,107",642,1.8627593210503408,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,MAR,,"5,759","85,531",5592,6.995333942130874,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,HON,,"5,448","46,728",486,1.0509926041261193,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,HD,,"5,063","39,349",343,0.879351894580321,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,MS,,"5,049","157,480",157480,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,APD,,"5,028","33,444",-2052,-5.780933062880324,SELL
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,PNR,,"4,084","63,578",1968,3.1942866417789317,BUY
1834 INVESTMENT ADVISORS CO,11/15/2016,Q3 2016,UNP,,"3,401","34,876",34876,,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,IP,,"7,214","150,363",-150363,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,PNR,,"4,084","63,578",-63578,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,UNP,,"3,401","34,876",-34876,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,JPM,,"10,748","124,551",2125,1.735742407658504,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,MSFT,,"10,525","169,373",-1493,-0.8737841349361487,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,VZ,,"9,612","180,067",17077,10.477329897539727,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,AAPL,,"8,697","75,089",1551,2.1091136555250345,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,JNJ,,"8,618","74,805",3094,4.3145403076236555,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,BA,,"8,210","52,737",3447,6.9933049300060866,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,ABBV,,"8,091","129,204",8292,6.857880111155221,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,PFE,,"7,980","245,675",5660,2.358185946711664,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,BMY,,"7,828","133,944",20860,18.446464575006193,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,DOW,,"7,805","136,401",14666,12.04748018236333,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,KHC,,"7,586","86,880",9246,11.909730272818612,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,XOM,,"7,548","83,627",548,0.6596131393011472,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,MS,,"7,194","170,274",12794,8.124206248412497,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,CSCO,,"7,180","237,602",7281,3.161240182180522,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,GE,,"7,166","226,781",8397,3.8450619092973843,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,MAR,,"7,147","86,436",905,1.0580958950555939,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,BLK,,"7,129","18,735",757,4.210701969073312,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,MO,,"7,066","104,495",10670,11.372235544897416,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,CVX,,"6,917","58,766",-1305,-2.172429292004461,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,APD,,"6,797","47,260",13816,41.310847984690824,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,HON,,"6,258","54,019",7291,15.603064543742509,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,AMGN,,"5,705","39,020",3913,11.145925314039935,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,KMB,,"5,529","48,448",48448,,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,JCI,,"5,175","125,633",-15810,-11.177647532928459,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,HD,,"4,724","35,232",-4117,-10.462781773361458,SELL
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,HBI,,"4,350","201,650",201650,,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,SLB,,"4,291","51,109",51109,,BUY
1834 INVESTMENT ADVISORS CO,2/15/2017,Q4 2016,SJM,,"3,044","23,767",23767,,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,APD,,"6,797","47,260",-47260,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,KMB,,"5,529","48,448",-48448,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,SJM,,"3,044","23,767",-23767,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,MSFT,,"10,744","163,130",-6243,-3.6859475831448933,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,JPM,,"9,997","113,804",-10747,-8.628593909322285,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,AAPL,,"9,711","67,595",-7494,-9.980156880501804,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,JNJ,,"9,177","73,678",-1127,-1.5065837845063834,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,VZ,,"8,529","174,945",-5122,-2.8444967706464817,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,ABBV,,"8,381","128,619",-585,-0.45277235998885484,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,DOW,,"8,234","129,591",-6810,-4.992632018826841,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,PFE,,"8,208","239,928",-5747,-2.3392693599267327,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,CSCO,,"7,674","227,048",-10554,-4.441881802341731,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,MAR,,"7,427","78,863",-7573,-8.761395714748485,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,BMY,,"7,182","132,066",-1878,-1.4020784805590396,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,KHC,,"7,069","77,844",-9036,-10.400552486187847,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,XOM,,"7,051","85,972",2345,2.804118287156062,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,BLK,,"7,006","18,268",-467,-2.4926607953029087,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,MO,,"6,973","97,636",-6859,-6.5639504282501555,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,GE,,"6,951","233,243",6462,2.849445059330367,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,BA,,"6,709","37,932",-14805,-28.07326924170886,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,MS,,"6,540","152,659",-17615,-10.345090853565429,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,CVX,,"6,442","59,996",1230,2.0930469999659667,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,AMGN,,"6,262","38,168",-852,-2.183495643259867,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,JCI,,"6,099","144,812",19179,15.26589351523883,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,HON,,"5,402","43,262",-10757,-19.91336381643496,SELL
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,WFC,,"5,333","95,808",95808,,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,HD,,"5,197","35,398",166,0.47116257947320617,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,NUE,,"5,167","86,516",86516,,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,INTC,,"4,827","133,833",133833,,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,HBI,,"4,588","220,992",19342,9.591867096454253,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,SBUX,,"4,520","77,406",77406,,BUY
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,CVS,,"4,506","57,406",57406,,BUY
