fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,NEE,,"4,048","38,911",-17,-0.043670365803534734,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,AMGN,,"2,821","17,651",-118,-0.6640778884574259,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,NEM,,"2,677","123,340",-135,-0.10933387325369508,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,TRN,,"2,630","74,075",74075,,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,JPM,,"2,556","42,192",232,0.5529075309818875,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,BX,,"2,346","60,349",157,0.26083200425305686,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,APD,,"2,337","15,451",-74,-0.4766505636070854,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,MSFT,,"2,302","56,626",-604,-1.0553905294426,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,MET,,"2,048","40,517",1151,2.923842910125489,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,POT,,"1,999","61,995",350,0.5677670532889935,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,ABX.TO,,"1,946","177,630",-1000,-0.5598163802272854,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,DE,,"1,879","21,429",51,0.23856300870053326,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,INTC,,"1,817","58,130",-45,-0.07735281478298238,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,PGHEF,,"1,726","577,415",-1033,-0.1785813072220839,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,BLK,,"1,625","4,443",-19,-0.42581801882563874,SELL
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,MRK,,"1,518","26,419",3,0.011356753482737736,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,RTX,,"1,347","11,493",25,0.21799790722009071,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,T,,"1,304","39,940",39940,,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,CCO.TO,,"1,205","86,575",2075,2.455621301775148,BUY
"10-15 ASSOCIATES, INC.",5/13/2015,Q1 2015,TDC,,"1,197","27,120",27120,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,IP,,"10,188","183,608",-183608,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,EMR,,"7,533","133,055",-133055,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,WY,,"7,438","224,400",-224400,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,COP,,"7,398","118,829",-118829,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,CSX,,"4,852","146,523",-146523,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,TRN,,"2,630","74,075",-74075,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,INTC,,"1,817","58,130",-58130,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,PGHEF,,"1,726","577,415",-577415,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BLK,,"1,625","4,443",-4443,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,MRK,,"1,518","26,419",-26419,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,RTX,,"1,347","11,493",-11493,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,T,,"1,304","39,940",-39940,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,CCO.TO,,"1,205","86,575",-86575,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,TDC,,"1,197","27,120",-27120,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,VZ,,"27,602","592,203",-10172,-1.688649097323096,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,GE,,"11,230","422,671",-4887,-1.1430028206699443,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,JNJ,,"11,228","115,216",15653,15.721703845806173,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,PNC,,"10,163","106,261",8357,8.535912730838373,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,JPM,,"9,846","145,312",103120,244.40652256351916,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,AGU,,"9,433","89,038",11285,14.51390943114735,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,MSFT,,"8,459","191,605",134979,238.36930032140714,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,JCI,,"7,773","156,943",28774,22.450046423082025,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BAX,,"7,671","109,695",-1385,-1.2468491177529708,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BWA,,"7,416","130,476",130476,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,AXP,,"7,406","95,299",95299,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BA,,"7,318","52,756",-522,-0.9797665077517925,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,DD,,"7,256","113,475",2801,2.5308563890344615,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,XOM,,"7,138","85,795",85795,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,SLB,,"6,994","81,157",-42788,-34.52176368550567,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,KO,,"6,544","166,826",166826,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,OXY,,"6,501","83,595",83595,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,PG,,"6,476","82,771",82771,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,KKR,,"5,891","257,821",257821,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,WDC,,"5,506","70,218",70218,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,FBIN,,"5,465","119,292",119292,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,PAG,,"5,429","104,200",104200,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,TRP,,"4,997","123,031",-1169,-0.9412238325281803,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,WPM,,"4,644","267,850",31765,13.454899718321792,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,NEE,,"3,703","37,779",-1132,-2.9092030531212254,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,EPD,,"3,077","102,959",-138443,-57.34956628362649,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BX,,"2,970","72,686",12337,20.442757957878342,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,NEM,,"2,842","121,676",-1664,-1.3491162639857306,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,AMGN,,"2,562","16,690",-961,-5.444450739334882,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,MET,,"2,247","40,142",-375,-0.925537428733618,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,APD,,"2,074","15,164",-287,-1.8574849524302635,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,DE,,"2,029","20,908",-521,-2.4312847076391804,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,BK,,"2,020","48,139",48139,,BUY
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,POT,,"1,919","61,978",-17,-0.02742156625534317,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,KEY,,"1,880","125,226",-165189,-56.880326429419966,SELL
"10-15 ASSOCIATES, INC.",8/12/2015,Q2 2015,ABX.TO,,"1,866","175,110",-2520,-1.4186792771491301,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,BAX,,"7,671","109,695",-109695,-100.0,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,DE,,"2,029","20,908",-20908,-100.0,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,POT,,"1,919","61,978",-61978,-100.0,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,ABX.TO,,"1,866","175,110",-175110,-100.0,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,VZ,,"25,684","590,306",-1897,-0.32032934652475586,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,JNJ,,"11,253","120,549",5333,4.628697403138453,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,GE,,"11,173","443,037",20366,4.818404858625266,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,JPM,,"9,543","156,529",11217,7.719252367319973,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,PNC,,"9,359","104,929",-1332,-1.2535172829165921,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,MSFT,,"8,723","197,086",5481,2.860572532032045,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,AGU,,"7,916","88,458",-580,-0.6514072643141131,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,AXP,,"7,629","102,917",7618,7.9937879725915275,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,KO,,"7,265","181,097",14271,8.5544219725942,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,PAG,,"6,889","142,227",38027,36.494241842610364,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,BA,,"6,885","52,581",-175,-0.3317158237925544,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,WDC,,"6,852","86,257",16039,22.84172149591273,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,JCI,,"6,814","164,772",7829,4.988435291793836,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,XOM,,"6,751","90,813",5018,5.848825689142724,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,PG,,"6,488","90,191",7420,8.964492394679297,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,FBIN,,"6,050","127,468",8176,6.853770579753881,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,MRK,,"5,948","120,435",120435,,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,SLB,,"5,867","85,070",3913,4.82151878457804,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,OXY,,"5,844","88,354",4759,5.692924217955619,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,DD,,"5,680","117,847",4372,3.852831020048469,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,BWA,,"5,502","132,295",1819,1.3941261228118582,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,PFE,,"5,313","169,167",169167,,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,KKR,,"4,713","280,926",23105,8.96164393125463,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,TRP,,"3,873","122,656",-375,-0.30480122895855516,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,NEE,,"3,508","35,964",-1815,-4.804256332883348,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,WPM,,"3,267","272,035",4185,1.5624416651110697,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,EPD,,"2,537","101,917",-1042,-1.0120533416214221,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,DIS,,"2,443","23,912",23912,,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,BX,,"2,372","74,906",2220,3.054233277384916,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,BK,,"1,996","50,996",2857,5.934896861172854,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,NEM,,"1,933","120,304",-1372,-1.1275847332259443,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,MET,,"1,849","39,218",-924,-2.3018285087937818,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,FDX,,"1,795","12,469",12469,,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,APD,,"1,657","12,994",-2170,-14.310208388288052,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,CP.TO,,"1,606","11,192",11192,,BUY
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,KEY,,"1,602","123,146",-2080,-1.660996917573028,SELL
"10-15 ASSOCIATES, INC.",11/13/2015,Q3 2015,AMGN,,"1,590","11,498",-5192,-31.10844817255842,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,BWA,,"5,502","132,295",-132295,-100.0,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,APD,,"1,657","12,994",-12994,-100.0,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,CP.TO,,"1,606","11,192",-11192,-100.0,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,KEY,,"1,602","123,146",-123146,-100.0,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,AMGN,,"1,590","11,498",-11498,-100.0,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,VZ,,"28,150","609,044",18738,3.174285878849275,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,GE,,"14,093","452,411",9374,2.1158503691565267,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,JNJ,,"12,887","125,460",4911,4.073862080979518,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,MSFT,,"11,253","202,826",5740,2.9124341657956423,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,PNC,,"10,777","113,068",8139,7.756673560216909,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,JPM,,"10,742","162,683",6154,3.931539842457308,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,PG,,"9,902","124,695",34504,38.256588794890845,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,AGU,,"8,310","93,017",4559,5.153858328246173,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,KO,,"8,186","190,544",9447,5.216541411508749,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,DD,,"8,026","120,507",2660,2.2571639498672007,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,BA,,"7,651","52,915",334,0.6352104372301782,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,XOM,,"7,535","96,664",5851,6.4429101560349284,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,AXP,,"7,497","107,789",4872,4.733911792998241,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,FBIN,,"7,253","130,676",3208,2.5167100762544323,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,MRK,,"6,826","129,222",8787,7.296051812180844,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,JCI,,"6,804","172,309",7537,4.574199499915034,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,TGT,,"6,395","88,077",88077,,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,SLB,,"6,368","91,291",6221,7.312801222522629,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,PAG,,"6,348","149,940",7713,5.423020945390116,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,OXY,,"6,267","92,687",4333,4.904135636190778,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,PFE,,"5,984","185,378",16211,9.58283826041722,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,CSCO,,"5,889","216,852",216852,,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,CSX,,"5,346","206,004",206004,,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,WDC,,"5,346","89,025",2768,3.2090149205281886,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,KKR,,"4,734","303,630",22704,8.081843617180324,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,NEE,,"3,788","36,464",500,1.3902791680569457,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,TRP,,"3,767","115,578",-7078,-5.7706104878685105,SELL
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,WPM,,"3,601","289,899",17864,6.566802065910636,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,T,,"2,798","81,319",81319,,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,DIS,,"2,748","26,150",2238,9.3593174974908,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,EPD,,"2,630","102,801",884,0.8673724697548004,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,BK,,"2,580","62,601",11605,22.756686798964626,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,TFC,,"2,466","65,227",65227,,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,BX,,"2,403","82,196",7290,9.73219768776867,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,NEM,,"2,184","121,427",1123,0.9334685463492486,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,MET,,"1,978","41,021",1803,4.597378754653476,BUY
"10-15 ASSOCIATES, INC.",2/12/2016,Q4 2015,FDX,,"1,948","13,074",605,4.852033041944021,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,PAG,,"6,348","149,940",-149940,-100.0,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,VZ,,"30,238","559,145",-49899,-8.193004117929084,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,JNJ,,"11,267","104,131",-21329,-17.00063765343536,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,JPM,,"10,745","181,442",18759,11.531014303891618,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,MSFT,,"10,668","193,159",-9667,-4.766154240580596,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,PG,,"9,941","120,775",-3920,-3.143670556157023,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,GE,,"9,936","312,571",-139840,-30.9099469287882,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,PNC,,"9,293","109,896",-3172,-2.8053914458555913,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,KO,,"8,438","181,893",-8651,-4.540158703501553,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,AGU,,"7,929","89,807",-3210,-3.450982078544782,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,BA,,"7,642","60,209",7294,13.784371161296418,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,INTC,,"7,396","228,642",228642,,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,DD,,"7,307","115,408",-5099,-4.231289468661571,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,JCI,,"7,233","185,615",13306,7.722173537075834,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,WDC,,"7,169","151,761",62736,70.47009267059815,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,XOM,,"7,142","85,499",-11165,-11.550318629479433,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,TGT,,"7,128","86,642",-1435,-1.6292562189902018,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,FBIN,,"7,097","126,643",-4033,-3.0862591447549668,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,MRK,,"6,827","129,032",-190,-0.14703378681648635,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,AXP,,"6,468","105,342",-2447,-2.2701759919843396,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,SLB,,"6,399","86,770",-4521,-4.952295406995213,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,OXY,,"6,339","92,643",-44,-0.04747159795872129,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,CSCO,,"6,335","222,530",5678,2.618375666353089,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,PFE,,"5,578","188,202",2824,1.5233738631337053,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,CSX,,"5,340","207,413",1409,0.6839673016057941,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,WPM,,"4,595","277,142",-12757,-4.400498104512261,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,TRP,,"4,409","112,163",-3415,-2.9547145650556335,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,KKR,,"4,387","298,662",-4968,-1.6362019563284262,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,IP,,"4,370","106,505",106505,,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,NEE,,"4,118","34,798",-1666,-4.568889863975428,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,NEM,,"3,072","115,595",-5832,-4.802885684402974,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,EPD,,"2,469","100,297",-2504,-2.4357739710703203,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,DIS,,"2,349","23,658",-2492,-9.529636711281071,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,ABX.TO,,"2,251","165,775",165775,,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,TFC,,"2,147","64,533",-694,-1.06397657411808,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,AMGN,,"2,125","14,173",14173,,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,BX,,"2,123","75,689",-6507,-7.916443622560708,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,FDX,,"2,017","12,395",-679,-5.193513844271072,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,T,,"1,917","48,949",-32370,-39.80619535409929,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,APD,,"1,783","12,378",12378,,BUY
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,MET,,"1,682","38,290",-2731,-6.6575656371126986,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,BK,,"1,633","44,345",-18256,-29.162473442916248,SELL
"10-15 ASSOCIATES, INC.",5/25/2016,Q1 2016,CVS,,"1,621","15,630",15630,,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,KO,,"8,438","181,893",-181893,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,FBIN,,"7,097","126,643",-126643,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,CSX,,"5,340","207,413",-207413,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,CVS,,"1,621","15,630",-15630,-100.0,SELL
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,VZ,,"34,735","622,037",62892,11.247887399511756,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,JNJ,,"12,428","102,456",-1675,-1.608550767782889,SELL
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,JPM,,"11,953","192,363",10921,6.019003317864662,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,MSFT,,"11,120","217,319",24160,12.507830336665648,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,PG,,"10,962","129,470",8695,7.199337611260609,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,GE,,"10,780","342,442",29871,9.556548752123517,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,AGU,,"9,503","105,097",15290,17.025398910998028,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,PNC,,"9,364","115,055",5159,4.694438378102934,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,INTC,,"9,214","280,922",52280,22.865440295308822,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,DD,,"9,045","139,582",24174,20.94655483155414,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,BA,,"8,601","66,230",6021,10.00016608812636,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,JCI,,"8,442","190,738",5123,2.760014007488619,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,MRK,,"7,799","135,370",6338,4.911959823919648,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,WDC,,"7,523","159,177",7416,4.886630952616285,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,OXY,,"7,447","98,555",5912,6.3814859190656605,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,SLB,,"7,196","90,993",4223,4.86688947793016,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,PFE,,"6,894","195,806",7604,4.040339635072954,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,AXP,,"6,889","113,385",8043,7.6351312866662875,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,WPM,,"6,803","289,129",11987,4.32521956253473,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,CSCO,,"6,702","233,591",11061,4.970565766413517,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,TGT,,"6,683","95,713",9071,10.469518247501213,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,TRP,,"5,153","113,948",1785,1.591433895313071,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,KKR,,"4,793","388,423",89761,30.05437584962265,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,NEM,,"4,716","120,552",4957,4.288247761581383,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,IP,,"4,660","109,951",3446,3.2355288484108726,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,NEE,,"4,645","35,617",819,2.353583539283867,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,WFC,,"4,621","97,625",97625,,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,ABX.TO,,"3,680","172,382",6607,3.985522545619062,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,T,,"3,559","82,354",33405,68.2444993769025,BUY
"10-15 ASSOCIATES, INC.",8/4/2016,Q2 2016,XOM,,"3,044","32,475",-53024,-62.01709961520018,SELL
